sku,name,price,shop,comments
10111124959055,计算器方糖语音高颜值专用可爱学生办公计算机会计财务会计便携双电源计算器太阳能会计专用计算器小号便携 多巴胺中号丁香紫 一个,14.90￥,京喜自营官方店,5000+条评价
100125891486,得力(deli)大号双电源轻便桌面计算器 12位大屏桌面计算机 办公用品 黑色838,46.70￥,得力京东自营官方旗舰店,300万+条评价
1558558,得力(deli)12位大屏语音计算器 电脑按键桌面计算机 财务金融/银行计算 学生/办公口算 咖啡色1552,52.70￥,得力京东自营官方旗舰店,20万+条评价
10026488798646,卡西欧DY-120真人发音计算器办公台式大屏幕语音计算机 【中号DY-120土豪金】+防水膜+自带原装电池,79.00￥,卡西欧计算器旗舰店,1000+条评价
1884750,卡西欧（CASIO）AX-120B商务计算器 中型机 金属面板桌面办公 静音,55.00￥,卡西欧计算器京东自营官方旗舰店,去看二手条评价
100125892046,得力(deli)双电源金属面板桌面计算器 12位宽屏桌面计算机 办公用品 深灰色1837,25.00￥,得力京东自营官方旗舰店,20万+条评价
100017878918,夏普（SHARP） EL-2135 Plus 灰色太阳能双电源计算器 财务会计专用大屏幕计算机器 办公用品 2135升级版,118.00￥,信鹏发京东自营旗舰店,5万+条评价
100068593524,得力（deli） 计算器语音计算机器 大按键大屏幕财务计算器 办公用品 【星光银/中号】77550语音款（送电池）,19.90￥,文化用品直营店,200+条评价
1315379,得力(deli)12位大屏幕语音计算器 闹钟日历功能语音计算机 学生/办公口算 办公用品 金色1541A,39.00￥,得力京东自营官方旗舰店,20万+条评价
100069368078,得力（deli）12位数通用语音计算机 桌面语音计算器 财务办公用品 837Y浅黄,29.00￥,得力京东自营官方旗舰店,2000+条评价
10113419323621,高颜值太阳能计算器学生专用计算机小巧可爱女生少女心办公用服装店财务会计桌面大屏幕按键多功能个性双电源 【樱花粉】静音款（送1节电池）837,9.39￥,京喜自营官方店,2000+条评价
13217127,Excel完全自学教程(excel从入门到精通  函数与公式应用大全，excel高效办公应用与技巧大全)Excel表格制作与数据分析   图书+it计算机,22.40￥,竹石文化京东自营官方旗舰店,5万+条评价
100136441980,卡西欧（CASIO）MX-12B小学生计算器四年级五年级六年级学生专用无语音小型款可爱计算机器太阳能双电源蓝色,42.00￥,卡西欧计算器京东自营官方旗舰店,1万+条评价
10085753844211,得力(deli)双电源桌面办公计算器 12位大屏幕桌面计算机办公文具 1676黑,26.50￥,天翼佳设备办公批发经营部,100+条评价
10082157664879,晨光财务计算器会计专用语音款办公用大号计算机器商用大按键大屏 【水晶按键 超大号】98120语音,44.66￥,风迪商行店,62条评价
100047386152,得力(deli)双电源计算机 12位数大屏幕桌面计算器 学生四年级计算器 办公用品 粉色TE837C,17.90￥,得力京东自营官方旗舰店,300万+条评价
10078242516979,全国计算机等级考试二级教程——公共基础知识,18.80￥,当当官方旗舰店,50条评价
10043950545787,【模拟题现货+可选】2025计算机考研 王道计算机考研408复习指导系列 计算机考研教材系列408教材真题机试指南 王道计算机操作系统复习指导,48.00￥,文轩网旗舰店,5万+条评价
13314046,计算机网络（第8版） 谢希仁 编著,50.10￥,电子工业出版社京东自营官方旗舰店,2万+条评价
10089641451623,2025计算机考研 王道2025全套4本 操作系统 数据结构 计算机组成原理 考研408真题 可搭天勤计算机编程 【现货】2025王道计算机网络,48.00￥,兴华教育旗舰店,1000+条评价
100055440695,得力(deli)12位显示语音桌面计算器 金融财务计算器 透明大按键 学生/办公口算 办公用品 1512,25.20￥,办公用品直营店,1000+条评价
100000472684,得力(deli)电脑按键语音计算器 12位大屏显示语音计算机 财务金融/银行计算 学生/办公口算 白色1552,52.70￥,得力京东自营官方旗舰店,20万+条评价
10079937103440,多巴胺色系高颜值计算器女神柔性机械键盘网红款办公室用财务会计算机大学生迷你可爱女生小型便携 【柔性彩虹按键】奶白款,19.90￥,锐耀办公专营店,5000+条评价
10112564173555,人教版同款小学生计算器四年级专用学习分数课本同步计算机多功能大屏幕大按键小号便携学生用 教材同款 赠送电池,52.00￥,春睿杭柒专卖店,61条评价
10051516102934,得力（deli） 科学计算器一建考研考试用无存储二建大学生会计注会函数计算机统计初中生高中生学生用 【屏幕加大30%】象牙白,22.40￥,斯美奇办公用品专营店,5万+条评价
13196039,word excel ppt电脑计算机办公应用软件从入门到精通新版零基础知识学习表格制作教程书籍,24.60￥,本本图书京东自营官方旗舰店,1万+条评价
10113419323620,高颜值太阳能计算器学生专用计算机小巧可爱女生少女心办公用服装店财务会计桌面大屏幕按键多功能个性双电源 【樱花粉】大屏语音款（送2节电池...,13.13￥,京喜自营官方店,2000+条评价
100001317634,得力(deli)双电源桌面计算器 12位宽屏财务金融计算器 白色1676,26.50￥,得力京东自营官方旗舰店,300万+条评价
17625066064,得力（deli） 科学计算器一建考研考试用无存储二建大学生会计注会函数计算机统计初中生高中生学生用 【考试专用】经典款-天蓝色,19.90￥,斯美奇办公用品专营店,5万+条评价
10100077510485,德州仪器TI nspire CX II CAS图形编程计算器AP/IB/SAT考试计算机 TI nspire CX II CAS,1185.00￥,TI计算器教育产品经营部,200+条评价
10073005222910,云图2024计算机考研408真题实战 2009-2023历年真题试卷 正版,18.70￥,华书图书专营店,32条评价
10113419323622,高颜值太阳能计算器学生专用计算机小巧可爱女生少女心办公用服装店财务会计桌面大屏幕按键多功能个性双电源 【清澈蓝】语音款（送2节电池）838,13.13￥,京喜自营官方店,2000+条评价
10079143657246,现货2024年9月适用高教版全国计算机等级考试二级教程 MS Office高级应用教材 C语言 c++计算机二级MS Office 全国二级考试 二级 C语言程序设计,29.40￥,兴华教育旗舰店,500+条评价
10398839722,得力（deli） 计算器语音计算机器 大按键大屏幕财务计算器 办公用品 【钻石银中号】1512语音款（贈电池）,29.70￥,斯美奇办公用品专营店,2万+条评价
10113419419339,迷你计算器学生专用小学生四年级随身便携口袋计算机小型计算机器高颜值可爱女生少女心网红款儿童款 【迷你便携款】白色,4.49￥,京喜自营官方店,2000+条评价
14206697,自营 空间计算 人工智能驱动的新商业革命 苹果Vision Pro背后的科技浪潮 继手机之后的下一代人机交互平台 元宇宙 VR AI 芯片 算力 科技商业,44.80￥,中信出版社京东自营官方旗舰店,5000+条评价
100143488970,得力(deli)黄油小熊机械按键计算器 桌面/手持时尚圆点按键计算器 办公用品 NS043-B棕色,129.00￥,得力京东自营官方旗舰店,300万+条评价
10071789701779,Casio 卡西欧FX-999CN CW中文版科学函数计算器全新升级大学考研考试专用李天意老师推荐 FX-999CN CW黑色+四件套,193.00￥,卡西欧计算器旗舰店,5000+条评价
10054950028190,备考2024年12月【送题库】新版小黑课堂计算机二级wps office 2024年全国计算机等级考试二级wps题库 小黑老师计算机二级wps通关秘籍+考前急救礼包教材,26.90￥,兴华教育旗舰店,2000+条评价
100057890187,得力(deli)12位金属面板语音计算器 水晶大按键大屏幕财务计算器 办公文具用品 中号 香槟金33560,22.40￥,得力京东自营官方旗舰店,20万+条评价
100069520303,得力（deli） 计算器语音计算机器 大按键大屏幕财务计算器 办公用品 【香槟金中号】33560语音款（送电池）,20.90￥,文化用品直营店,200+条评价
10040416433096,晨光（MG） 计算器办公桌面型计算器大按键双电源计算机会计专用太阳能计算器学生用带语音财务便携办公 双电源计算器,12.80￥,晨光呵晨专卖店,5000+条评价
10113344090893,马克龙色系迷你计算机电子无声计算器静音学生考试便携式必备小巧小型可爱 蓝色-1个 无规格,9.66￥,京喜自营官方店,1000+条评价
12746223332,卡西欧（CASIO）FX-350CN X一二级建造师CPA会计师税务师考试计算器多功能函数科学计算机 FX-350CN X黑色,108.00￥,众匠计算器专营店,1万+条评价
10092052415171,（用过的书 少量笔迹）微型计算机原理与接口技术第五5版周荷琴中国科学,6.29￥,博瑜吏图书专营店,20条评价
100070033573,得力（deli）轻薄便携计算器 12位数字显示财务/个人计算器 办公/学习用品 TE121蓝色,23.90￥,得力京东自营官方旗舰店,5万+条评价
10069802760961,计算机科学概论（第13版）,44.50￥,当当官方旗舰店,70条评价
10111124959076,计算器方糖语音高颜值专用可爱学生办公计算机会计财务会计便携双电源计算器太阳能会计专用计算器小号便携 小号透明白色 两个,8.90￥,京喜自营官方店,5000+条评价
13441798,半小时漫画计算机（全彩）(博文视点出品),41.90￥,电子工业出版社京东自营官方旗舰店,2万+条评价
10030417418540,得力计算器考试专用大学科学计算器多功能公务员大学生考研一建二建会计用初中生三角函数计算机 粉色 大屏幕,22.40￥,得力齐达利专卖店,2000+条评价
13264778,计算机是怎样跑起来的（图灵出品）,35.90￥,人民邮电出版社京东自营官方旗舰店,1万+条评价
100069368078,得力（deli）12位数通用语音计算机 桌面语音计算器 财务办公用品 837Y浅黄,29.00￥,得力京东自营官方旗舰店,2000+条评价
100103317092,得力(deli)双电源宽屏大号金属面板办公桌面计算器 金融财务计算机 办公文具用品 深灰1654,30.70￥,得力京东自营官方旗舰店,50万+条评价
12720820742,卡西欧（CASIO） FX-991CN X中文版函数科学计算器多功能物理化学竞赛大学生考研考试计算机 老款FX-991CN黑色+【赠送四种礼品】,188.00￥,众匠计算器专营店,2万+条评价
10113419323627,高颜值太阳能计算器学生专用计算机小巧可爱女生少女心办公用服装店财务会计桌面大屏幕按键多功能个性双电源 【清澈蓝】静音款（送1节电池）837,9.38￥,京喜自营官方店,2000+条评价
100116114309,齐心(comix)学生计算器双电源时尚便携款 清新按键轻薄机身 桌面学习用品 粉色NO.320,19.90￥,齐心京东自营官方旗舰店,89条评价
100045382067,得力(deli)双电源桌面办公计算器 12位大屏幕桌面计算机 办公文具用品 837ES,11.50￥,少年郎文具店,200+条评价
100047386152,得力(deli)双电源计算机 12位数大屏幕桌面计算器 学生四年级计算器 办公用品 粉色TE837C,17.90￥,得力京东自营官方旗舰店,300万+条评价
10077246404882,【少量笔记 择优发货 保证正版】计算机系统基础 第2版袁春风机械工业出版社,22.66￥,读友图书专营店,22条评价
10094640543582,文具双电源电脑按键计算器 12位大屏桌面计算机财务及银行人员适 经典-双电源,14.00￥,企采购次日达店,27条评价
13464817,计算机网络：自顶向下方法（原书第8版）,85.10￥,机械工业出版社京东自营官方旗舰店,5万+条评价
100008723363,齐心(Comix)双电源时尚计算器 轻薄机身平板按键桌面计算机 办公用品 黑色 C-1371,35.10￥,齐心京东自营官方旗舰店,1万+条评价
